job_id,title,location,job_posting_url,application_url,job_state,experience_level,remote_allowed,salary,salary_band,skills,job_industry,company_name,experience_rank,cluster_id,is_anomaly
3884426762,PRN Registered Nurse,"Danville, VA",https://www.linkedin.com/jobs/view/3884426762/?trk=jobs_biz_prem_srch,https://www.jobs.virginia.gov/jobs/prn-registered-nurse-danville-virginia-united-states-2b5a6cf6-d611-4728-bbab-18790bb2a01a,VA,Mid-Senior level,0,94265.6,4,Health Care Provider,Health and Human Services,Department of Behavioral Health and Developmental Services,4,2,0
3884426774,Chief Operating Officer,"Pennsylvania, United States",https://www.linkedin.com/jobs/view/3884426774/?trk=jobs_biz_prem_srch,https://app.jobvite.com/j?cj=oZ4Nsfw2&s=LinkedIn,,Not Specified,1,,0,"Management, Manufacturing",Human Resources Services,"myHR Partner, Inc.",0,4,0
3884426885,ComEd - Maint Mech 0 Cert Fleet,"Lombard, IL",https://www.linkedin.com/jobs/view/3884426885/?trk=jobs_biz_prem_srch,https://jobs.exeloncorp.com/jobs/14217668-comed-maint-mech-0-cert-fleet,IL,Not Specified,0,,0,Other,Utilities,Exelon,0,3,0
3884426920,Sales and Leasing Consultant,"Ames, IA",https://www.linkedin.com/jobs/view/3884426920/?trk=jobs_biz_prem_srch,,IA,Not Specified,0,,0,"Management, Sales",Automotive,George White Chevrolet,0,1,0
3884426925,"Manager, Corporate Vertical Sales","Austin, TX",https://www.linkedin.com/jobs/view/3884426925/?trk=jobs_biz_prem_srch,https://yeticoolers.wd5.myworkdayjobs.com/YETI/job/Austin-Texas/Manager--Corporate-Vertical-Sales_JR100085?source=LinkedIn,TX,Mid-Senior level,0,,0,"Business Development, Sales",Manufacturing,YETI,4,0,0
3884426975,Azure Data Engineer (Full time),"Arlington, VA",https://www.linkedin.com/jobs/view/3884426975/?trk=jobs_biz_prem_srch,,VA,Mid-Senior level,0,120000.0,5,Information Technology,Business Consulting and Services,Publicis Sapient,4,2,0
3884426996,Technician,"Plymouth, MI",https://www.linkedin.com/jobs/view/3884426996/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/technician-in-engineering-technology-jobs-855902,MI,Entry level,0,,0,"Engineering, Information Technology",Industrial Machinery Manufacturing,SKF Group,2,3,0
3884427312,Restaurant Manager,"Houston, TX",https://www.linkedin.com/jobs/view/3884427312/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,62500.0,3,"Management, Manufacturing",Hospitality,Katz's Never Kloses,0,1,0
3884427334,Research Associate (Molecular Biology & Protein Expression),"San Carlos, CA",https://www.linkedin.com/jobs/view/3884427334/?trk=jobs_biz_prem_srch,https://jobsearch.grifols.com/job/CA-San-Carlos-Research-Associate-%28Technology-Development%29-MN/1057540301/,CA,Not Specified,0,77500.0,3,"Analyst, Information Technology, Research",Biotechnology Research,GigaGen Inc,0,1,0
3884427691,Administrative Assistant,"Boston, MA",https://www.linkedin.com/jobs/view/3884427691/?trk=jobs_biz_prem_srch,,MA,Entry level,0,,0,Administrative,Wholesale,Stavis Seafoods,2,1,0
3884427693,PR Editor and Proofreader,United States,https://www.linkedin.com/jobs/view/3884427693/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,Public Relations and Communications Services,Mogul Press,0,4,0
3884427746,Dir / Sr Dir SaaS Development,"Menlo Park, CA",https://www.linkedin.com/jobs/view/3884427746/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,Human Resources,Renewable Energy Semiconductor Manufacturing,Element Energy,0,1,0
3884427833,Procurement Specialist,"Oakbrook Terrace, IL",https://www.linkedin.com/jobs/view/3884427833/?trk=jobs_biz_prem_srch,https://jobs.exeloncorp.com/jobs/14216783-procurement-specialist,IL,Entry level,0,,0,"Purchasing, Supply Chain",Utilities,Exelon,2,3,0
3884427871,Senior Brand Manager - Campaigns,"Austin, TX",https://www.linkedin.com/jobs/view/3884427871/?trk=jobs_biz_prem_srch,https://yeticoolers.wd5.myworkdayjobs.com/YETI/job/Austin-Texas/Senior-Brand-Manager---Campaigns_JR100056-1?source=LinkedIn,TX,Mid-Senior level,0,,0,"Marketing, Sales",Manufacturing,YETI,4,0,0
3884427957,Quality Engineer,"Lansdale, PA",https://www.linkedin.com/jobs/view/3884427957/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/quality-engineer-in-engineering-technology-jobs-780677,PA,Entry level,0,,0,Quality Assurance,Industrial Machinery Manufacturing,SKF Group,2,3,0
3884427963,Maintenance Tech 12A - 2nd Shift,"Sumter, SC",https://www.linkedin.com/jobs/view/3884427963/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/maintenance-tech-12a-2nd-shift-in-jobs-797336,SC,Entry level,0,,0,"Management, Manufacturing",Industrial Machinery Manufacturing,SKF Group,2,3,0
3884427965,Accounts Receivable Analyst,"Blue Bell, PA",https://www.linkedin.com/jobs/view/3884427965/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/accounts-receivable-analyst-in-finance-control-jobs-824585,PA,Entry level,0,,0,"Accounting/Auditing, Finance",Industrial Machinery Manufacturing,SKF Group,2,3,0
3884427966,Regional Technical Specialist,"Cincinnati, OH",https://www.linkedin.com/jobs/view/3884427966/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/regional-technical-specialist-in-leadership-management-jobs-730405,OH,Entry level,0,,0,Information Technology,Industrial Machinery Manufacturing,SKF Group,2,3,0
3884427990,Product Marketing Specialist,"Ridgefield, NJ",https://www.linkedin.com/jobs/view/3884427990/?trk=jobs_biz_prem_srch,,NJ,Associate,0,105000.0,5,Sales,IT Services and IT Consulting,WorldLink US,3,2,0
3884428490,Digital Analyst (Google Analytics),United States,https://www.linkedin.com/jobs/view/3884428490/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Management, Manufacturing",Advertising Services,Advaana Inc,0,4,0
3884428699,Field Sales Consultant,"Irvine, CA",https://www.linkedin.com/jobs/view/3884428699/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,195000.0,6,"Business Development, Sales",Services for Renewable Energy,Sunrun,0,2,1
3884428728,Homeless Shelter Manager- La Posada,"Goleta, CA",https://www.linkedin.com/jobs/view/3884428728/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,Other,Non-profit Organizations,GOOD SAMARITAN SHELTER,0,1,0
3884428729,Sales and Customer Experience Specialist,"Kearney, NE",https://www.linkedin.com/jobs/view/3884428729/?trk=jobs_biz_prem_srch,,NE,Not Specified,0,58700.0,2,,,,0,1,0
3884428798,Public Relations Intern,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3884428798/?trk=jobs_biz_prem_srch,,,Internship,0,41600.0,2,"Marketing, Public Relations, Writing/Editing",Book and Periodical Publishing,ASSOULINE,1,1,0
3884428894,Federal Grant and Assessment Director,"Las Vegas, NV",https://www.linkedin.com/jobs/view/3884428894/?trk=jobs_biz_prem_srch,,NV,Not Specified,0,,0,Other,E-learning,Nevada Virtual Charter School,0,1,0
3884428980,Manufacturing Systems Coordinator,"Sumter, SC",https://www.linkedin.com/jobs/view/3884428980/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/manufacturing-systems-coordinator-in-manufacturing-jobs-761360,SC,Entry level,0,,0,Information Technology,Industrial Machinery Manufacturing,SKF Group,2,3,0
3884428991,Demand Planner,"Lansdale, PA",https://www.linkedin.com/jobs/view/3884428991/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/demand-planner-in-logisticsdemand-supply-chain-jobs-754595,PA,Mid-Senior level,0,,0,"Management, Manufacturing",Industrial Machinery Manufacturing,SKF Group,4,0,0
3884428994,Pool Remodel Salesman,"Santa Ana, CA",https://www.linkedin.com/jobs/view/3884428994/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,150000.0,6,"Business Development, Sales",Construction,OC Poolscapes,0,2,1
3884429179,Information Technology Manager,"Crystal Lake, IL",https://www.linkedin.com/jobs/view/3884429179/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,,0,Information Technology,Cosmetics,RITA Corporation,0,1,0
3884429541,Sociology Research & Writing Intern,"Texas, United States",https://www.linkedin.com/jobs/view/3884429541/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,,,0,4,1
3884429552,CH 18 Machine Operator - 2nd Shift,"Sumter, SC",https://www.linkedin.com/jobs/view/3884429552/?trk=jobs_biz_prem_srch,https://skf-jobs.dzconnex.com/job-details/ch-18-machine-operator-2nd-shift-in-jobs-768586,SC,Entry level,0,,0,"Management, Manufacturing",Industrial Machinery Manufacturing,SKF Group,2,3,0
3884429603,Machine Operator,"Lonoke, AR",https://www.linkedin.com/jobs/view/3884429603/?trk=jobs_biz_prem_srch,,AR,Not Specified,0,,0,"Management, Manufacturing",Industrial Machinery Manufacturing,MKT Fastening LLC,0,1,0
3884429608,Commercial Lines Small Business Account Manager,"Allentown, PA",https://www.linkedin.com/jobs/view/3884429608/?trk=jobs_biz_prem_srch,,PA,Associate,0,,0,"Consulting, Customer Service",Insurance Agencies and Brokerages,The Yurconic Agency,3,1,0
3884429609,"Director, Finance Business Systems","Cleveland, OH",https://www.linkedin.com/jobs/view/3884429609/?trk=jobs_biz_prem_srch,,OH,Director,0,,0,"Business Development, Finance, Information Technology",Non-profit Organizations,Jewish Federation of Cleveland,5,0,0
3884429610,Financial Advisor (Sales Role-Training Provided),"Portland, OR",https://www.linkedin.com/jobs/view/3884429610/?trk=jobs_biz_prem_srch,,OR,Not Specified,0,115000.0,5,"Finance, Sales",Financial Services,Northwestern Mutual - Portland,0,2,1
3884429613,Senior Construction Manager,"New York, NY",https://www.linkedin.com/jobs/view/3884429613/?trk=jobs_biz_prem_srch,https://careers.mta.org/jobs/14217674-senior-construction-manager?tm_job=6911&amp;tm_event=view&amp;tm_company=47560&amp;bid=370,NY,Mid-Senior level,0,,0,"Management, Manufacturing",Truck Transportation,Metropolitan Transportation Authority,4,0,0
3884429616,Human Resources Office Support Technician,Greater Sacramento,https://www.linkedin.com/jobs/view/3884429616/?trk=jobs_biz_prem_srch,https://calcareers.ca.gov/CalHrPublic/Jobs/JobPosting.aspx?JobControlId=425718,,Entry level,0,50220.0,2,"Administrative, Customer Service, Human Resources",Human Resources Services,California Department of Human Resources (CalHR),2,1,0
3884429619,Environmental Engineer,"Houston, TX",https://www.linkedin.com/jobs/view/3884429619/?trk=jobs_biz_prem_srch,,TX,Associate,0,,0,Engineering,Oil and Gas,Insight Global,3,0,0
3884429620,Mutual Fund Financial Reporting Analyst,"Boston, MA",https://www.linkedin.com/jobs/view/3884429620/?trk=jobs_biz_prem_srch,,MA,Associate,0,,0,"Accounting/Auditing, Finance",Investment Banking,DISYS,3,0,0
3884429624,Territory Sales Manager,United States,https://www.linkedin.com/jobs/view/3884429624/?trk=jobs_biz_prem_srch,,,Mid-Senior level,1,,0,"Management, Sales",Retail,,4,4,0
3884429625,Store Manager,"Milledgeville, GA",https://www.linkedin.com/jobs/view/3884429625/?trk=jobs_biz_prem_srch,,GA,Entry level,0,86000.0,4,Management,Restaurants,Panda Restaurant Group,2,2,0
3884429634,Regional Sales Manager - Northwest,"Portland, Oregon Metropolitan Area",https://www.linkedin.com/jobs/view/3884429634/?trk=jobs_biz_prem_srch,https://corporate.solaredge.com/en/careers/open-positions?position=comeet-4E44C,,Mid-Senior level,1,105000.0,5,"Business Development, Sales",Renewable Energy Semiconductor Manufacturing,SolarEdge Technologies,4,4,1
3884429636,Senior Scientific Project Manager - Genomics,"Huntsville, AL",https://www.linkedin.com/jobs/view/3884429636/?trk=jobs_biz_prem_srch,https://recruiting2.ultipro.com/DIS1015DISL/JobBoard/be2c43dd-3f73-4034-a221-4bdf53e5a1a0/Opportunity/OpportunityDetail?opportunityId=513bfe20-c575-4247-8d52-74b0338c929e,AL,Mid-Senior level,0,,0,Project Management,Biotechnology Research,Discovery Life Sciences,4,0,0
3884429637,Mortgage Loan Officer - Texas/Remote,United States,https://www.linkedin.com/jobs/view/3884429637/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Finance, Sales",Financial Services,NEXA Mortgage,0,4,0
3884429642,Accounting Manager,"Houston, TX",https://www.linkedin.com/jobs/view/3884429642/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Accounting/Auditing, Finance","Transportation, Logistics, Supply Chain and Storage",Fracht Group - North America,0,3,0
3884429653,Estimation Engineer,"Shelby Township, MI",https://www.linkedin.com/jobs/view/3884429653/?trk=jobs_biz_prem_srch,,MI,Mid-Senior level,0,103500.0,5,Engineering,Automation Machinery Manufacturing,Aegis Worldwide,4,2,0
3884429657,Billing Specialist,"Hartford County, CT",https://www.linkedin.com/jobs/view/3884429657/?trk=jobs_biz_prem_srch,,CT,Entry level,0,53040.0,2,Accounting/Auditing,Accounting,Ledgent,2,1,0
3884429660,W2 only _ Java Developer,"Columbus, Ohio Metropolitan Area",https://www.linkedin.com/jobs/view/3884429660/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,,IT Services and IT Consulting,"Computer Data Concepts, Inc",0,1,0
3884429663,Real Estate Office Assistant,"Malibu, CA",https://www.linkedin.com/jobs/view/3884429663/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,,Real Estate,Douglas Elliman Real Estate,0,3,0
3884429666,Superintendent,"Phoenix, AZ",https://www.linkedin.com/jobs/view/3884429666/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,,0,"Management, Manufacturing",Construction,Delta Construction,0,1,0
3884429672,Communications Intern,"Colorado, United States",https://www.linkedin.com/jobs/view/3884429672/?trk=jobs_biz_prem_srch,https://www.westernforesters.org/about/join-our-team,,Not Specified,1,,0,"Marketing, Public Relations, Writing/Editing",Forestry and Logging,Council of Western State Foresters,0,4,0
3884429682,Cyber security /Report Developer ( W2 Role),United States,https://www.linkedin.com/jobs/view/3884429682/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,Software Development,Diverse Lynx,0,4,0
3884429683,New Business Development Representative,"Charlotte, NC",https://www.linkedin.com/jobs/view/3884429683/?trk=jobs_biz_prem_srch,,NC,Associate,0,,0,"Business Development, Sales",Airlines and Aviation,In-Flight Crew Connections,3,0,0
3884429684,416550 - Postdoctoral Appointee - CSE - Heavy Element Chemistry and Separation Science Group,"Lemont, IL",https://www.linkedin.com/jobs/view/3884429684/?trk=jobs_biz_prem_srch,https://argonne.wd1.myworkdayjobs.com/Argonne_Careers/job/Lemont-IL-USA/Postdoctoral-Appointee---CSE---Heavy-Element-Chemistry-and-Separation-Science-Group_416550,IL,Not Specified,0,,0,"Other, Science",Research Services,Argonne National Laboratory,0,3,0
3884429686,RN - Pre-op and PACU 0.9 FTE Day,"Seaside, OR",https://www.linkedin.com/jobs/view/3884429686/?trk=jobs_biz_prem_srch,https://rr.jobsyn.org/E2042D408DE946779F674AE733D3D7941606,OR,Mid-Senior level,0,122699.2,5,Health Care Provider,Hospitals and Health Care,Providence Health & Services,4,2,0
3884429697,Area Sales Manager,United States,https://www.linkedin.com/jobs/view/3884429697/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Business Development, Sales",,,0,4,1
3884429699,Account Executive,"Virginia Beach, VA",https://www.linkedin.com/jobs/view/3884429699/?trk=jobs_biz_prem_srch,,VA,Entry level,0,,0,"Business Development, Customer Service, Sales",Staffing and Recruiting,CCS Construction Staffing,2,1,0
3884429701,Summer Law Clerk,"Joliet, IL",https://www.linkedin.com/jobs/view/3884429701/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,,0,Legal,Law Practice,Castle Law,0,1,0
3884429703,Refugee Medical Assistant,"Phoenix, AZ",https://www.linkedin.com/jobs/view/3884429703/?trk=jobs_biz_prem_srch,https://maricopa.wd1.myworkdayjobs.com/en-US/MC_External/job/1645-E-Roosevelt-St-Phoenix-AZ-85006/Refugee-Medical-Assistant_JR10380?source=LinkedIn,AZ,Entry level,0,47320.0,2,Health Care Provider,Government Administration,Maricopa County,2,3,0
3884429705,Procurement Specialist,"Phoenix, AZ",https://www.linkedin.com/jobs/view/3884429705/?trk=jobs_biz_prem_srch,https://maricopa.wd1.myworkdayjobs.com/en-US/MC_External/job/401-W-Jefferson-St-Phoenix-AZ-85003/Procurement-Specialist_JR10362?source=LinkedIn,AZ,Entry level,0,54236.0,2,"Purchasing, Supply Chain",Government Administration,Maricopa County,2,3,0
3884429714,"2024-2025 Project Facilitator, Special Education","Las Vegas, NV",https://www.linkedin.com/jobs/view/3884429714/?trk=jobs_biz_prem_srch,https://ccsd.taleo.net/careersection/2/jobdetail.ftl?job=192964,NV,Mid-Senior level,0,,0,Human Resources,Education Administration Programs,Clark County School District,4,0,0
3884429717,Senior Business Analyst (Pharma/Biotech/Scientific),"Cambridge, MA",https://www.linkedin.com/jobs/view/3884429717/?trk=jobs_biz_prem_srch,,MA,Mid-Senior level,0,,0,Analyst,Pharmaceutical Manufacturing,Infotree Global Solutions,4,0,0
3884429722,SAP Partner - Account Management,"Houston, TX",https://www.linkedin.com/jobs/view/3884429722/?trk=jobs_biz_prem_srch,,TX,Director,0,,0,"Business Development, Sales",IT Services and IT Consulting,Birlasoft,5,0,0
3884429724,Logistics Operations Engineer,"Joliet, IL",https://www.linkedin.com/jobs/view/3884429724/?trk=jobs_biz_prem_srch,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?jobId=510207&ccId=19000101_000001&lang=en_US&Source=LI&cid=b36498ee-631d-4759-ad9a-ab2e7db055f7,IL,Entry level,0,,0,"Management, Manufacturing",Automation Machinery Manufacturing,KNAPP North America,2,3,0
3884429726,Employment & HR Litigation Attorney,"Chicago, IL",https://www.linkedin.com/jobs/view/3884429726/?trk=jobs_biz_prem_srch,,IL,Mid-Senior level,0,,0,Legal,Legal Services,Robert Half,4,0,0
3884429733,Interim DON,"Valentine, NE",https://www.linkedin.com/jobs/view/3884429733/?trk=jobs_biz_prem_srch,https://www.besmith.com/candidates/search-listings/job-details/?InternalJobID=3049487&SourceJobID=34034&lo=LinkedIn,NE,Mid-Senior level,0,,0,Health Care Provider,Hospitals and Health Care,AMN Healthcare Leadership Solutions,4,0,0
3884429747,Legal Assistant (Legal Access Officer),"Philadelphia, PA",https://www.linkedin.com/jobs/view/3884429747/?trk=jobs_biz_prem_srch,https://www.usajobs.gov:443/GetJob/ViewDetails/785434900,PA,Entry level,0,,0,Legal,Law Enforcement,Federal Bureau of Prisons - Career Connections,2,3,0
3884429748,Senior Project Manager - GC,"North Carolina, United States",https://www.linkedin.com/jobs/view/3884429748/?trk=jobs_biz_prem_srch,,,Mid-Senior level,0,147500.0,5,"Engineering, Management, Project Management",Construction,Peak Talent Advisors,4,2,0
3884429749,Environmental Protection Specialist,"Lewis Run, PA",https://www.linkedin.com/jobs/view/3884429749/?trk=jobs_biz_prem_srch,https://www.usajobs.gov:443/GetJob/ViewDetails/785375800,PA,Entry level,0,,0,Other,Law Enforcement,Federal Bureau of Prisons - Career Connections,2,3,0
3884429751,Manager Technology,"Houston, TX",https://www.linkedin.com/jobs/view/3884429751/?trk=jobs_biz_prem_srch,,TX,Mid-Senior level,0,,0,Information Technology,Oil and Gas,"McDermott International, Ltd",4,0,0
3884429758,Fleet Manager,"Indianapolis, IN",https://www.linkedin.com/jobs/view/3884429758/?trk=jobs_biz_prem_srch,,IN,Not Specified,0,,0,"Management, Manufacturing",Human Resources Services,Intesa HR,0,1,0
3884429763,Internet of Things Engineer,"Plano, TX",https://www.linkedin.com/jobs/view/3884429763/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,Synapse Tech Services Inc,0,1,0
3884429764,Technical Project Manager/Scrum Master,"West Chester, PA",https://www.linkedin.com/jobs/view/3884429764/?trk=jobs_biz_prem_srch,,PA,Associate,0,,0,Project Management,IT Services and IT Consulting,UST,3,0,0
3884429775,Patient Access Associate II,"Kankakee, IL",https://www.linkedin.com/jobs/view/3884429775/?trk=jobs_biz_prem_srch,,IL,Associate,0,,0,"Administrative, Customer Service",Medical Practices,Riverside Healthcare,3,0,0
3884429777,Electrical and Instrumentation Technician,San Diego Metropolitan Area,https://www.linkedin.com/jobs/view/3884429777/?trk=jobs_biz_prem_srch,https://www.governmentjobs.com/careers/rainbowmwd/jobs/4454668/electrical-instrumentation-technician,,Not Specified,0,99580.0,4,"Accounting/Auditing, Finance",Government Administration,Rainbow Municipal Water District,0,1,0
3884429781,"Mental Health Professional - $3,000 Hiring Bonus",Greater Minneapolis-St. Paul Area,https://www.linkedin.com/jobs/view/3884429781/?trk=jobs_biz_prem_srch,,,Not Specified,0,73500.0,3,Health Care Provider,Non-profit Organizations,Fraser,0,3,0
3884429786,"Retail, Sales Associate","Las Vegas, NV",https://www.linkedin.com/jobs/view/3884429786/?trk=jobs_biz_prem_srch,https://careers.crocs.com/job/Las-Vegas-Retail%2C-Sales-Associate-NV-89109/1151614800/?utm_source=LINKEDIN&utm_medium=referrer,NV,Entry level,0,,0,"Business Development, Sales",Retail Apparel and Fashion,Crocs,2,3,0
3884429787,Senior Robotics Engineer (Commercial Grade),"Ridgewood, NJ",https://www.linkedin.com/jobs/view/3884429787/?trk=jobs_biz_prem_srch,,NJ,Mid-Senior level,0,,0,"Engineering, Manufacturing, Production",Medical Equipment Manufacturing,techolution,4,0,0
3884429788,Customer Service Representative,"Broomfield, CO",https://www.linkedin.com/jobs/view/3884429788/?trk=jobs_biz_prem_srch,https://careers.crocs.com/job/Customer-Service-Representative-CO-80020/1151525700/?utm_source=LINKEDIN&utm_medium=referrer,CO,Mid-Senior level,0,59987.2,2,Other,Retail Apparel and Fashion,Crocs,4,0,0
3884429790,Inventory Control Associate - 1st Shift,"Vandalia, OH",https://www.linkedin.com/jobs/view/3884429790/?trk=jobs_biz_prem_srch,https://careers.crocs.com/job/Vandalia-Inventory-Control-Associate-1st-Shift-OH-10391/1149611300/?utm_source=LINKEDIN&utm_medium=referrer,OH,Entry level,0,,0,"Management, Manufacturing",Retail Apparel and Fashion,Crocs,2,3,0
3884429793,Java Technical Lead,"Cincinnati, OH",https://www.linkedin.com/jobs/view/3884429793/?trk=jobs_biz_prem_srch,,OH,Mid-Senior level,0,,0,"Engineering, Information Technology, Management",IT Services and IT Consulting,Golden Technology,4,0,0
3884429801,Assistant Principal - Jydstrup ES,Las Vegas Metropolitan Area,https://www.linkedin.com/jobs/view/3884429801/?trk=jobs_biz_prem_srch,https://ccsd.taleo.net/careersection/4/jobdetail.ftl?job=127624,,Entry level,0,,0,Administrative,Education Administration Programs,Clark County School District,2,3,0
3884429809,Senior Automation Engineer,"Mooresville, IN",https://www.linkedin.com/jobs/view/3884429809/?trk=jobs_biz_prem_srch,,IN,Associate,0,,0,"Business Development, Sales",Hospitals and Health Care,Johnson & Johnson,3,0,0
3884429830,Personal Lines Account Manager,"Kalamazoo, MI",https://www.linkedin.com/jobs/view/3884429830/?trk=jobs_biz_prem_srch,,MI,Associate,0,,0,"Consulting, Customer Service, Sales",Insurance Agencies and Brokerages,Nulty Insurance,3,1,0
3884429852,Early Childhood Associate 2024-25 School Year,"Des Moines, IA",https://www.linkedin.com/jobs/view/3884429852/?trk=jobs_biz_prem_srch,https://www.applitrack.com/desmoinesindependent/onlineapp/jobpostings/view.asp?all=1&AppliTrackJobId=8777&AppliTrackLayoutMode=detail&AppliTrackViewPosting=1,IA,Internship,0,50960.0,2,"Education, Training",Education Administration Programs,Des Moines Public Schools,1,3,0
3884429858,Bilingual Sales Assistant,"Aurora, CO",https://www.linkedin.com/jobs/view/3884429858/?trk=jobs_biz_prem_srch,https://apply.workable.com/newhomestar/j/F2BA333B03?utm_source=linkedin.com,CO,Entry level,0,,0,"Business Development, Sales",Real Estate,New Home Star,2,3,0
3884429859,New Home Sales Director (Relocatable),"Atlanta, GA",https://www.linkedin.com/jobs/view/3884429859/?trk=jobs_biz_prem_srch,https://apply.workable.com/newhomestar/j/230DB00C92?utm_source=linkedin.com,GA,Director,0,,0,"Management, Sales",Real Estate,New Home Star,5,0,0
3884429864,Enterprise Account Executive - Pacific North West (SLED),"Oregon, United States",https://www.linkedin.com/jobs/view/3884429864/?trk=jobs_biz_prem_srch,https://recruiting.ultipro.ca/INF5000IFTC/JobBoard/2526a5be-e33e-4de9-90ae-3b23d42b9441/Opportunity/OpportunityDetail?opportunityId=297b20a7-8af0-4b78-b2ce-38b366a1eeca,,Mid-Senior level,0,,0,Sales,IT Services and IT Consulting,Info-Tech Research Group,4,0,0
3884429878,"AVP, Underwriting Team Leader | Hybrid","New York, NY",https://www.linkedin.com/jobs/view/3884429878/?trk=jobs_biz_prem_srch,,NY,Executive,0,192500.0,6,"Business Development, Finance, Sales",Banking,The Jonus Group,6,2,1
3884429879,Commercial CSR (trucking),"Forest Park, GA",https://www.linkedin.com/jobs/view/3884429879/?trk=jobs_biz_prem_srch,https://careers.jonusgroup.com/job/106141/commercial-csr-trucking/forest-park,GA,Entry level,0,,0,"Business Development, Finance, Sales",Banking,The Jonus Group,2,1,0
3884429892,Convention Sales and Business Development Manager,"Anaheim, CA",https://www.linkedin.com/jobs/view/3884429892/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,82000.0,4,,Travel Arrangements,Visit Anaheim,0,1,0
3884429902,Customer Advocacy Manager,United States,https://www.linkedin.com/jobs/view/3884429902/?trk=jobs_biz_prem_srch,https://boards.greenhouse.io/vectranetworks/jobs/5884630?source=LinkedIn,,Mid-Senior level,1,66000.0,3,Marketing,Computer and Network Security,Vectra AI,4,4,0
3884429973,Graphic and Website Design Specialist,"Plymouth, MN",https://www.linkedin.com/jobs/view/3884429973/?trk=jobs_biz_prem_srch,,MN,Associate,0,,0,"Art/Creative, Design, Marketing",Education Administration Programs,New Horizon Academy,3,0,0
3884430130,Reliability/Injection Molding Maintenance Technician,"Wichita, KS",https://www.linkedin.com/jobs/view/3884430130/?trk=jobs_biz_prem_srch,,KS,Not Specified,0,67600.0,3,,Industrial Automation,GPI / GPRO,0,1,0
3884430256,Guest Experience Specialist,"Redmond, WA",https://www.linkedin.com/jobs/view/3884430256/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,,0,,Medical Practices,VIO Med Spa,0,1,0
3884430259,Registered Nurse,"Hatboro, PA",https://www.linkedin.com/jobs/view/3884430259/?trk=jobs_biz_prem_srch,,PA,Not Specified,0,,0,Health Care Provider,IT Services and IT Consulting,AIA Staffing,0,1,0
3884430272,Administrative Assistant,"Buda, TX",https://www.linkedin.com/jobs/view/3884430272/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,31200.0,1,Administrative,,,0,1,0
3884430273,Rehab Therapy Manager,"Danville, VA",https://www.linkedin.com/jobs/view/3884430273/?trk=jobs_biz_prem_srch,https://www.jobs.virginia.gov/jobs/rehab-therapy-manager-danville-virginia-united-states-e565f444-80a0-4f3c-9b26-90bcf4edc007,VA,Mid-Senior level,0,,0,Health Care Provider,Health and Human Services,Department of Behavioral Health and Developmental Services,4,0,0
3884430395,Manufacturing Engineer,"Montpelier, OH",https://www.linkedin.com/jobs/view/3884430395/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,,0,,,,0,1,0
3884430432,Store Experience Guide – Part Time – Carlsbad,"Carlsbad, CA",https://www.linkedin.com/jobs/view/3884430432/?trk=jobs_biz_prem_srch,https://yeticoolers.wd5.myworkdayjobs.com/YETI/job/Carlsbad-California/Store-Experience-Guide---Part-Time---Carlsbad_JR100091?source=LinkedIn,CA,Entry level,0,35360.0,1,"Business Development, Sales",Manufacturing,YETI,2,1,0
